,code,name,lot_size,stock_type,stock_child_type,owner_stock_code,listing_date
6776,HK.67738,恒指瑞信七乙牛W.C,10000,WARRANT,BULL,HK.800000,2017-01-03
6777,HK.67742,A中法兴七八牛A.C,1000,WARRANT,BULL,HK.02823,2016-08-22
6778,HK.67750,腾讯瑞银七甲牛F.C,10000,WARRANT,BULL,HK.00700,2017-04-24
6779,HK.67751,腾讯瑞银七乙牛C.C,10000,WARRANT,BULL,HK.00700,2017-04-24
6780,HK.67757,恒指法巴八八牛T.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6781,HK.67760,恒指摩通七十牛N.C,10000,WARRANT,BULL,HK.800000,2017-01-03
6782,HK.67763,领展汇丰八三牛A.C,50000,WARRANT,BULL,HK.00823,2017-04-25
6783,HK.67766,恒指高盛八八牛J.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6784,HK.67770,腾讯东亚八四牛B.C,10000,WARRANT,BULL,HK.00700,2017-04-25
6785,HK.67774,腾讯东亚八四牛C.C,10000,WARRANT,BULL,HK.00700,2017-04-25
6786,HK.67775,恒指法巴八八牛U.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6787,HK.67778,A中法巴七六牛B.C,1000,WARRANT,BULL,HK.02823,2016-08-22
6788,HK.67781,恒指瑞信八八牛M.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6789,HK.67789,恒指瑞信八八牛N.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6790,HK.67790,恒指法兴七乙牛S.C,10000,WARRANT,BULL,HK.800000,2017-01-03
6791,HK.67791,腾讯摩通七六牛B.C,1000,WARRANT,BULL,HK.00700,2016-06-03
6792,HK.67797,恒指法兴八三牛N.C,10000,WARRANT,BULL,HK.800000,2017-01-03
6793,HK.67800,腾讯汇丰七六牛C.C,10000,WARRANT,BULL,HK.00700,2016-06-06
6794,HK.67802,恒指瑞信八八牛O.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6795,HK.67803,恒指法兴八三牛I.C,10000,WARRANT,BULL,HK.800000,2017-01-03
6796,HK.67806,恒指法兴八三牛L.C,10000,WARRANT,BULL,HK.800000,2017-01-03
6797,HK.67811,恒指法巴八八牛V.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6798,HK.67814,恒指瑞银八八牛G.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6799,HK.67817,恒指瑞银八一牛I.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6800,HK.67818,恒指瑞银八九牛A.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6801,HK.67821,恒指瑞银七甲牛L.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6802,HK.67827,恒指法巴七甲牛T.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6803,HK.67828,恒指法巴七乙牛Q.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6804,HK.67831,恒指瑞信七五熊A.P,10000,WARRANT,BEAR,HK.800000,2016-08-22
6805,HK.67834,恒指高盛七乙牛R.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6806,HK.67837,工行汇丰七甲牛A.C,10000,WARRANT,BULL,HK.01398,2017-01-04
6807,HK.67839,恒指法兴八八牛O.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6808,HK.67840,恒指法兴八十牛T.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6809,HK.67842,恒指摩通八三牛K.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6810,HK.67843,工行汇丰八一牛A.C,10000,WARRANT,BULL,HK.01398,2017-01-04
6811,HK.67844,恒指摩通八四牛F.C,10000,WARRANT,BULL,HK.800000,2017-04-25
6812,HK.67856,中企法兴七七牛A.C,10000,WARRANT,BULL,HK.800100,2016-06-06
6813,HK.67857,中企法兴七七牛B.C,10000,WARRANT,BULL,HK.800100,2016-06-06
6814,HK.67858,中企法兴七七牛C.C,10000,WARRANT,BULL,HK.800100,2016-06-06
6815,HK.67859,恒指高盛八八牛K.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6816,HK.67864,恒指法巴八八牛W.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6817,HK.67869,中移汇丰八四熊B.P,50000,WARRANT,BEAR,HK.00941,2017-04-26
6818,HK.67874,腾讯摩通七七牛B.C,1000,WARRANT,BULL,HK.00700,2016-06-06
6819,HK.67880,恒指法兴六乙牛B.C,10000,WARRANT,BULL,HK.800000,2015-06-15
6820,HK.67882,腾讯汇丰八四牛D.C,10000,WARRANT,BULL,HK.00700,2017-04-26
6821,HK.67887,恒指海通八八牛C.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6822,HK.67890,恒指海通八四牛C.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6823,HK.67891,恒指海通八三牛C.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6824,HK.67894,中寿摩通七十牛A.C,1000,WARRANT,BULL,HK.02628,2016-08-22
6825,HK.67901,恒指高盛八八牛L.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6826,HK.67902,恒指瑞信八二牛V.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6827,HK.67906,中企汇丰七甲牛A.C,10000,WARRANT,BULL,HK.800100,2017-01-04
6828,HK.67913,恒指瑞信八二牛W.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6829,HK.67917,恒指摩通七十牛S.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6830,HK.67925,中行瑞信八二牛A.C,10000,WARRANT,BULL,HK.03988,2017-04-26
6831,HK.67929,恒指瑞银八一牛E.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6832,HK.67930,腾讯东亚七五牛A.C,10000,WARRANT,BULL,HK.00700,2016-06-07
6833,HK.67932,恒指瑞银八二牛F.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6834,HK.67933,恒指瑞银七乙牛P.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6835,HK.67939,恒指摩通八一牛B.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6836,HK.67941,恒指摩通八三牛L.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6837,HK.67948,恒指瑞信七九牛A.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6838,HK.67951,恒指法兴八九牛Y.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6839,HK.67952,恒指法兴八十牛U.C,10000,WARRANT,BULL,HK.800000,2017-04-26
6840,HK.67954,恒指瑞信七乙牛T.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6841,HK.67955,建行法兴七八牛A.C,10000,WARRANT,BULL,HK.00939,2016-08-23
6842,HK.67956,腾讯摩通八三牛C.C,1000,WARRANT,BULL,HK.00700,2017-04-26
6843,HK.67958,建行法兴七十牛A.C,10000,WARRANT,BULL,HK.00939,2016-08-23
6844,HK.67959,恒指汇丰八一牛C.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6845,HK.67965,腾讯汇丰八三牛L.C,10000,WARRANT,BULL,HK.00700,2017-04-27
6846,HK.67967,恒指汇丰八二牛A.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6847,HK.67970,恒指瑞银八八牛H.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6848,HK.67977,恒指瑞信八八牛P.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6849,HK.67980,恒指瑞信八二牛X.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6850,HK.67982,腾讯瑞信八一牛J.C,1000,WARRANT,BULL,HK.00700,2017-04-27
6851,HK.67983,腾讯瑞信八二牛A.C,1000,WARRANT,BULL,HK.00700,2017-04-27
6852,HK.67984,恒指高盛八八牛M.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6853,HK.67985,恒指瑞银七乙牛U.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6854,HK.67987,恒指瑞银七乙牛Y.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6855,HK.67988,恒指瑞银七十牛I.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6856,HK.67990,恒H法兴七乙牛A.C,2000,WARRANT,BULL,HK.02828,2016-08-23
6857,HK.67991,恒H法兴八一牛A.C,2000,WARRANT,BULL,HK.02828,2016-08-23
6858,HK.67993,汇丰法兴八三牛C.C,4000,WARRANT,BULL,HK.00005,2016-08-23
6859,HK.67995,汇丰法兴八九牛C.C,4000,WARRANT,BULL,HK.00005,2016-08-23
6860,HK.67996,汇丰法兴八甲牛B.C,4000,WARRANT,BULL,HK.00005,2016-08-23
6861,HK.67997,平安法兴七十牛A.C,5000,WARRANT,BULL,HK.02318,2016-08-23
6862,HK.67998,平安法兴七甲牛B.C,5000,WARRANT,BULL,HK.02318,2016-08-23
6863,HK.68001,中寿法兴八甲牛A.C,10000,WARRANT,BULL,HK.02628,2016-08-23
6864,HK.68006,腾讯摩通八四牛D.C,1000,WARRANT,BULL,HK.00700,2017-04-27
6865,HK.68012,农行汇丰七七牛A.C,10000,WARRANT,BULL,HK.01288,2016-08-23
6866,HK.68014,恒指高盛七乙牛Y.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6867,HK.68015,恒指法兴七乙牛T.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6868,HK.68016,恒指法兴七乙牛U.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6869,HK.68017,恒指法兴七乙牛V.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6870,HK.68021,恒指摩通八三牛M.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6871,HK.68024,恒指法兴八三牛D.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6872,HK.68025,恒指摩通八四牛G.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6873,HK.68031,恒指法兴八三牛J.C,10000,WARRANT,BULL,HK.800000,2017-01-04
6874,HK.68032,恒指法兴八九牛Z.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6875,HK.68034,恒指瑞信七甲牛J.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6876,HK.68037,中行汇丰七八牛A.C,10000,WARRANT,BULL,HK.03988,2016-08-23
6877,HK.68038,恒指法兴八九牛E.C,10000,WARRANT,BULL,HK.800000,2017-04-27
6878,HK.68039,平安瑞信七十牛A.C,5000,WARRANT,BULL,HK.02318,2016-08-23
6879,HK.68043,中企法兴七甲牛A.C,10000,WARRANT,BULL,HK.800100,2016-08-23
6880,HK.68044,中企法兴七乙牛A.C,10000,WARRANT,BULL,HK.800100,2016-08-23
6881,HK.68046,腾讯法兴八一牛I.C,10000,WARRANT,BULL,HK.00700,2017-04-27
6882,HK.68052,腾讯法兴八二牛B.C,10000,WARRANT,BULL,HK.00700,2017-04-27
6883,HK.68054,腾讯汇丰七七牛C.C,10000,WARRANT,BULL,HK.00700,2016-06-08
6884,HK.68056,恒指瑞信七甲牛K.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6885,HK.68057,港交汇丰八二牛A.C,10000,WARRANT,BULL,HK.00388,2017-01-05
6886,HK.68058,腾讯法兴八二牛C.C,10000,WARRANT,BULL,HK.00700,2017-04-27
6887,HK.68059,南中汇丰八二牛A.C,2000,WARRANT,BULL,HK.02822,2017-01-05
6888,HK.68060,瑞声汇丰七十牛C.C,50000,WARRANT,BULL,HK.02018,2017-01-05
6889,HK.68062,腾讯麦银七甲牛C.C,10000,WARRANT,BULL,HK.00700,2017-04-28
6890,HK.68067,腾讯汇丰八四牛E.C,10000,WARRANT,BULL,HK.00700,2017-04-28
6891,HK.68068,中行汇丰八四熊A.P,10000,WARRANT,BEAR,HK.03988,2017-04-28
6892,HK.68071,恒指汇丰八一牛D.C,10000,WARRANT,BULL,HK.800000,2017-04-28
6893,HK.68072,腾讯东亚八三牛B.C,10000,WARRANT,BULL,HK.00700,2017-04-28
6894,HK.68073,腾讯东亚八三牛C.C,10000,WARRANT,BULL,HK.00700,2017-04-28
6895,HK.68077,中移东亚八三熊A.P,50000,WARRANT,BEAR,HK.00941,2017-04-28
6896,HK.68081,中企法兴七七牛E.C,10000,WARRANT,BULL,HK.800100,2016-06-08
6897,HK.68089,恒指瑞银七七熊O.P,10000,WARRANT,BEAR,HK.800000,2017-04-28
6898,HK.68090,建行汇丰八二牛A.C,10000,WARRANT,BULL,HK.00939,2017-01-05
6899,HK.68096,恒指瑞银七七熊T.P,10000,WARRANT,BEAR,HK.800000,2017-04-28
6900,HK.68097,平安摩通七甲牛A.C,5000,WARRANT,BULL,HK.02318,2016-08-23
6901,HK.68106,腾讯瑞银七乙牛D.C,10000,WARRANT,BULL,HK.00700,2017-04-28
6902,HK.68114,恒指瑞银八八牛I.C,10000,WARRANT,BULL,HK.800000,2017-04-28
6903,HK.68115,招行汇丰七八牛A.C,5000,WARRANT,BULL,HK.03968,2016-08-24
6904,HK.68117,中移瑞银七十牛B.C,5000,WARRANT,BULL,HK.00941,2017-01-05
6905,HK.68121,恒指瑞银七十牛O.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6906,HK.68124,腾讯瑞银七六牛B.C,10000,WARRANT,BULL,HK.00700,2016-06-08
6907,HK.68127,恒指瑞信八八牛Q.C,10000,WARRANT,BULL,HK.800000,2017-04-28
6908,HK.68128,恒指瑞信八二牛Y.C,10000,WARRANT,BULL,HK.800000,2017-04-28
6909,HK.68139,腾讯瑞信八一牛K.C,1000,WARRANT,BULL,HK.00700,2017-04-28
6910,HK.68147,恒指高盛七乙牛J.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6911,HK.68148,恒指摩通七十牛T.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6912,HK.68150,腾讯摩通八二牛D.C,1000,WARRANT,BULL,HK.00700,2017-04-28
6913,HK.68156,腾讯汇丰八三牛M.C,10000,WARRANT,BULL,HK.00700,2017-05-02
6914,HK.68157,腾讯法巴七乙牛A.C,10000,WARRANT,BULL,HK.00700,2017-01-05
6915,HK.68158,A中汇丰九二牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-02
6916,HK.68159,A中汇丰九一牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-02
6917,HK.68160,腾讯法巴七乙牛B.C,10000,WARRANT,BULL,HK.00700,2017-01-05
6918,HK.68161,A中汇丰八甲牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-02
6919,HK.68163,中移法巴七乙牛A.C,50000,WARRANT,BULL,HK.00941,2017-01-05
6920,HK.68166,建行摩通七甲牛A.C,1000,WARRANT,BULL,HK.00939,2017-01-05
6921,HK.68167,A中汇丰八十牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-02
6922,HK.68168,联想汇丰七乙牛B.C,20000,WARRANT,BULL,HK.00992,2016-06-10
6923,HK.68169,腾讯摩通七甲牛H.C,1000,WARRANT,BULL,HK.00700,2017-01-05
6924,HK.68172,港交摩通七乙牛G.C,1000,WARRANT,BULL,HK.00388,2017-01-05
6925,HK.68173,港交摩通七甲牛H.C,1000,WARRANT,BULL,HK.00388,2017-01-05
6926,HK.68174,腾讯瑞信八二牛B.C,1000,WARRANT,BULL,HK.00700,2017-05-02
6927,HK.68176,银河瑞信七乙熊E.P,10000,WARRANT,BEAR,HK.00027,2017-05-02
6928,HK.68177,恒指法兴八三牛K.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6929,HK.68178,恒指瑞信八二牛Z.C,10000,WARRANT,BULL,HK.800000,2017-05-02
6930,HK.68179,恒指法兴八三牛P.C,10000,WARRANT,BULL,HK.800000,2017-01-05
6931,HK.68185,中企法巴七六牛B.C,10000,WARRANT,BULL,HK.800100,2016-06-10
6932,HK.68187,腾讯汇丰七九牛J.C,10000,WARRANT,BULL,HK.00700,2017-01-06
6933,HK.68190,恒指瑞银八七牛A.C,10000,WARRANT,BULL,HK.800000,2017-05-02
6934,HK.68191,腾讯汇丰七八牛M.C,10000,WARRANT,BULL,HK.00700,2017-01-06
6935,HK.68192,腾讯汇丰七七牛K.C,10000,WARRANT,BULL,HK.00700,2017-01-06
6936,HK.68196,港交汇丰七九牛H.C,10000,WARRANT,BULL,HK.00388,2017-01-06
6937,HK.68198,恒指汇丰七九牛Q.C,10000,WARRANT,BULL,HK.800000,2017-01-06
6938,HK.68201,建行法兴七乙牛A.C,10000,WARRANT,BULL,HK.00939,2017-01-06
6939,HK.68203,恒指高盛八八牛N.C,10000,WARRANT,BULL,HK.800000,2017-05-02
6940,HK.68210,腾讯法兴七十牛D.C,10000,WARRANT,BULL,HK.00700,2017-01-06
6941,HK.68213,腾讯法兴七甲牛E.C,10000,WARRANT,BULL,HK.00700,2017-01-06
6942,HK.68218,腾讯摩通八三牛D.C,1000,WARRANT,BULL,HK.00700,2017-05-02
6943,HK.68222,腾讯法兴七十牛E.C,10000,WARRANT,BULL,HK.00700,2017-01-06
6944,HK.68227,南中瑞信七十牛C.C,2000,WARRANT,BULL,HK.02822,2017-01-06
6945,HK.68229,中移瑞信七甲牛B.C,5000,WARRANT,BULL,HK.00941,2017-01-06
6946,HK.68231,恒指摩通八三牛N.C,10000,WARRANT,BULL,HK.800000,2017-05-02
6947,HK.68232,恒指摩通八四牛H.C,10000,WARRANT,BULL,HK.800000,2017-05-02
6948,HK.68241,腾讯瑞信七八牛B.C,10000,WARRANT,BULL,HK.00700,2017-01-06
6949,HK.68242,恒指法兴八九牛G.C,10000,WARRANT,BULL,HK.800000,2017-05-02
6950,HK.68243,恒指法兴八十牛V.C,10000,WARRANT,BULL,HK.800000,2017-05-02
6951,HK.68244,腾讯瑞信七七牛D.C,10000,WARRANT,BULL,HK.00700,2017-01-06
6952,HK.68245,中企瑞信七甲牛D.C,10000,WARRANT,BULL,HK.800100,2017-01-06
6953,HK.68246,夏三法巴七六牛A.C,2000,WARRANT,BULL,HK.03188,2016-06-10
6954,HK.68252,中企瑞信七甲牛E.C,10000,WARRANT,BULL,HK.800100,2017-01-06
6955,HK.68255,恒指高盛八八牛O.C,10000,WARRANT,BULL,HK.800000,2017-05-02
6956,HK.68261,中企瑞信七乙牛A.C,10000,WARRANT,BULL,HK.800100,2017-01-06
6957,HK.68268,恒指法巴八八牛X.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6958,HK.68269,恒指瑞信七乙牛P.C,10000,WARRANT,BULL,HK.800000,2017-01-06
6959,HK.68270,恒指法巴八八牛Y.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6960,HK.68278,金沙汇丰八四熊C.P,40000,WARRANT,BEAR,HK.01928,2017-05-04
6961,HK.68279,恒指汇丰八三牛A.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6962,HK.68281,恒指汇丰八二牛B.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6963,HK.68282,恒指汇丰八一牛E.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6964,HK.68285,恒指高盛七甲牛J.C,10000,WARRANT,BULL,HK.800000,2017-01-06
6965,HK.68287,A中汇丰八九牛A.C,1000,WARRANT,BULL,HK.02823,2017-05-04
6966,HK.68288,A中汇丰八十牛B.C,1000,WARRANT,BULL,HK.02823,2017-05-04
6967,HK.68289,恒指瑞银七甲牛N.C,10000,WARRANT,BULL,HK.800000,2017-01-06
6968,HK.68290,A中汇丰八二熊A.P,1000,WARRANT,BEAR,HK.02823,2017-05-04
6969,HK.68291,A中汇丰八三熊A.P,1000,WARRANT,BEAR,HK.02823,2017-05-04
6970,HK.68294,腾讯汇丰八四牛F.C,10000,WARRANT,BULL,HK.00700,2017-05-04
6971,HK.68295,恒指法兴八三牛Q.C,10000,WARRANT,BULL,HK.800000,2017-01-06
6972,HK.68297,平安瑞信七九牛C.C,5000,WARRANT,BULL,HK.02318,2016-08-25
6973,HK.68299,中芯汇丰八七牛A.C,5000,WARRANT,BULL,HK.00981,2017-05-04
6974,HK.68300,建行法兴七十熊A.P,10000,WARRANT,BEAR,HK.00939,2017-05-04
6975,HK.68301,恒指摩通七六牛B.C,10000,WARRANT,BULL,HK.800000,2015-06-17
6976,HK.68302,建行法兴七甲熊A.P,10000,WARRANT,BEAR,HK.00939,2017-05-04
6977,HK.68304,吉利法兴七甲熊A.P,5000,WARRANT,BEAR,HK.00175,2017-05-04
6978,HK.68308,港交法兴七十熊A.P,10000,WARRANT,BEAR,HK.00388,2017-05-04
6979,HK.68309,平安法兴八二牛A.C,5000,WARRANT,BULL,HK.02318,2017-05-04
6980,HK.68310,恒指摩通七乙牛K.C,10000,WARRANT,BULL,HK.800000,2017-01-06
6981,HK.68329,中联摩通七九牛A.C,2000,WARRANT,BULL,HK.00762,2016-08-25
6982,HK.68335,腾讯法兴八一牛J.C,10000,WARRANT,BULL,HK.00700,2017-05-04
6983,HK.68337,中联汇丰七八牛A.C,20000,WARRANT,BULL,HK.00762,2016-08-26
6984,HK.68338,恒指摩通七乙牛L.C,10000,WARRANT,BULL,HK.800000,2017-01-06
6985,HK.68339,腾讯摩通七十牛G.C,1000,WARRANT,BULL,HK.00700,2017-01-06
6986,HK.68344,恒指瑞信八二牛B.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6987,HK.68345,腾讯瑞信八二牛C.C,1000,WARRANT,BULL,HK.00700,2017-05-04
6988,HK.68346,夏三摩通七九牛A.C,2000,WARRANT,BULL,HK.03188,2016-06-13
6989,HK.68350,恒指瑞信八八牛R.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6990,HK.68351,恒指瑞信八二牛A.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6991,HK.68352,恒指瑞信七九熊E.P,10000,WARRANT,BEAR,HK.800000,2017-05-04
6992,HK.68353,中企摩通七六牛A.C,10000,WARRANT,BULL,HK.800100,2015-06-17
6993,HK.68359,恒指法巴七甲牛U.C,10000,WARRANT,BULL,HK.800000,2017-01-09
6994,HK.68362,腾讯瑞银七甲牛G.C,10000,WARRANT,BULL,HK.00700,2017-05-04
6995,HK.68363,建行瑞银七乙牛A.C,10000,WARRANT,BULL,HK.00939,2017-05-04
6996,HK.68364,恒指汇丰七乙牛B.C,10000,WARRANT,BULL,HK.800000,2017-01-09
6997,HK.68368,恒指瑞银八八牛J.C,10000,WARRANT,BULL,HK.800000,2017-05-04
6998,HK.68370,恒指汇丰七乙牛C.C,10000,WARRANT,BULL,HK.800000,2017-01-09
6999,HK.68371,中企汇丰七乙牛B.C,10000,WARRANT,BULL,HK.800100,2017-01-09
7000,HK.68375,中银汇丰八一牛A.C,5000,WARRANT,BULL,HK.02388,2017-01-09
7001,HK.68381,恒指瑞银八二牛G.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7002,HK.68384,海油汇丰七七熊C.P,10000,WARRANT,BEAR,HK.00883,2017-01-09
7003,HK.68387,港交汇丰八一牛C.C,10000,WARRANT,BULL,HK.00388,2017-01-09
7004,HK.68396,恒指高盛七甲牛S.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7005,HK.68401,腾讯东亚八一牛B.C,10000,WARRANT,BULL,HK.00700,2017-01-09
7006,HK.68407,港交东亚八一牛A.C,10000,WARRANT,BULL,HK.00388,2017-01-09
7007,HK.68408,平安东亚八一牛A.C,5000,WARRANT,BULL,HK.02318,2017-01-09
7008,HK.68423,港交瑞信七甲牛D.C,10000,WARRANT,BULL,HK.00388,2017-01-09
7009,HK.68424,恒指瑞信七甲牛Q.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7010,HK.68427,平安摩通八六牛A.C,5000,WARRANT,BULL,HK.02318,2017-05-04
7011,HK.68429,汇丰摩通八四牛B.C,4000,WARRANT,BULL,HK.00005,2017-05-04
7012,HK.68433,恒指摩通八三牛O.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7013,HK.68435,恒指摩通八四牛I.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7014,HK.68437,恒指高盛七八熊G.P,10000,WARRANT,BEAR,HK.800000,2017-05-04
7015,HK.68438,恒指高盛七八熊H.P,10000,WARRANT,BEAR,HK.800000,2017-05-04
7016,HK.68439,恒指瑞信七乙牛H.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7017,HK.68446,恒指法巴七乙牛R.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7018,HK.68447,恒指法巴七甲牛V.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7019,HK.68448,恒指高盛八八牛Q.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7020,HK.68450,恒指法巴七乙牛D.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7021,HK.68451,恒指法兴八三牛R.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7022,HK.68452,腾讯麦银七乙牛A.C,10000,WARRANT,BULL,HK.00700,2017-05-04
7023,HK.68455,恒指法兴八三牛U.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7024,HK.68472,恒指法兴八九牛I.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7025,HK.68476,恒指法兴八十牛W.C,10000,WARRANT,BULL,HK.800000,2017-05-04
7026,HK.68478,恒指瑞银七乙牛C.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7027,HK.68479,恒指瑞银七十牛W.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7028,HK.68481,恒指瑞银七甲牛K.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7029,HK.68488,南中摩通八一牛B.C,2000,WARRANT,BULL,HK.02822,2017-01-09
7030,HK.68489,南中摩通八一牛C.C,2000,WARRANT,BULL,HK.02822,2017-01-09
7031,HK.68491,恒指摩通七十牛U.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7032,HK.68492,恒指法巴八二熊B.P,10000,WARRANT,BEAR,HK.800000,2017-05-05
7033,HK.68493,恒指摩通七甲牛E.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7034,HK.68494,腾讯汇丰八四牛G.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7035,HK.68501,腾讯汇丰八八熊A.P,10000,WARRANT,BEAR,HK.00700,2017-05-05
7036,HK.68502,恒指摩通七乙牛M.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7037,HK.68504,恒指摩通八一牛V.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7038,HK.68510,恒指摩通八二牛M.C,10000,WARRANT,BULL,HK.800000,2017-01-09
7039,HK.68516,万洲汇丰八七牛A.C,5000,WARRANT,BULL,HK.00288,2017-05-05
7040,HK.68517,中移法兴七一熊B.P,5000,WARRANT,BEAR,HK.00941,2016-06-15
7041,HK.68525,港交汇丰八六牛A.C,10000,WARRANT,BULL,HK.00388,2017-05-05
7042,HK.68528,中企摩通七八牛B.C,10000,WARRANT,BULL,HK.800100,2017-01-09
7043,HK.68530,恒指汇丰八三熊B.P,10000,WARRANT,BEAR,HK.800000,2017-05-05
7044,HK.68535,腾讯法巴八六牛A.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7045,HK.68538,腾讯法巴八六牛B.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7046,HK.68540,腾讯法兴七八牛C.C,10000,WARRANT,BULL,HK.00700,2016-06-15
7047,HK.68542,腾讯法兴七八牛D.C,10000,WARRANT,BULL,HK.00700,2016-06-15
7048,HK.68543,腾讯法巴八六牛C.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7049,HK.68552,友邦摩通七七牛B.C,2000,WARRANT,BULL,HK.01299,2017-01-09
7050,HK.68557,恒指高盛八八牛S.C,10000,WARRANT,BULL,HK.800000,2017-05-05
7051,HK.68560,腾讯东亚八四牛E.C,10000,WARRANT,BULL,HK.00700,2017-05-05
7052,HK.68570,A中瑞银八一牛B.C,1000,WARRANT,BULL,HK.02823,2017-05-05
7053,HK.68574,银河摩通七十牛C.C,10000,WARRANT,BULL,HK.00027,2017-01-09
7054,HK.68575,A中瑞银七甲熊A.P,1000,WARRANT,BEAR,HK.02823,2017-05-05
7055,HK.68578,吉利摩通七乙牛B.C,5000,WARRANT,BULL,HK.00175,2017-01-09
