,code,name,lot_size,stock_type,stock_child_type,owner_stock_code
1102,HK.13823,昆能汇丰七四购A.C,2000,WARRANT,CALL,HK.00135
1103,HK.13827,中信法兴七甲购A.C,10000,WARRANT,CALL,HK.00267
1104,HK.13828,海油法巴七七购A.C,1000,WARRANT,CALL,HK.00883
1105,HK.13829,银河瑞银七七购A.C,10000,WARRANT,CALL,HK.00027
1106,HK.13830,中油法巴七八购A.C,2000,WARRANT,CALL,HK.00857
1107,HK.13831,建行瑞银七八购C.C,1000,WARRANT,CALL,HK.00939
1108,HK.13833,中化法巴七八购A.C,2000,WARRANT,CALL,HK.00386
1109,HK.13834,中油瑞银七九购A.C,2000,WARRANT,CALL,HK.00857
1110,HK.13835,金沙法巴七十购A.C,4000,WARRANT,CALL,HK.01928
1111,HK.13836,银河法巴七八购A.C,10000,WARRANT,CALL,HK.00027
1112,HK.13837,华福麦银八五购A.C,2000,WARRANT,CALL,HK.00816
1113,HK.13839,吉利法巴七八购A.C,5000,WARRANT,CALL,HK.00175
1114,HK.13840,恒指法巴七六购C.C,10000,WARRANT,CALL,HK.800000
1115,HK.13841,恒指法巴七六沽D.P,10000,WARRANT,PUT,HK.800000
1116,HK.13842,国信法兴七七购A.C,2000,WARRANT,CALL,HK.00728
1117,HK.13843,华能法兴七八购A.C,2000,WARRANT,CALL,HK.00902
1118,HK.13844,利丰法兴七七购A.C,2000,WARRANT,CALL,HK.00494
1119,HK.13845,中化法兴七六购A.C,2000,WARRANT,CALL,HK.00386
1120,HK.13846,中再瑞信七四购A.C,1000,WARRANT,CALL,HK.01508
1121,HK.13847,紫金瑞信七四购A.C,2000,WARRANT,CALL,HK.02899
1122,HK.13848,中证麦银八八购A.C,5000,WARRANT,CALL,HK.06030
1123,HK.13849,中车瑞信七九购A.C,10000,WARRANT,CALL,HK.01766
1124,HK.13850,中车麦银八七购A.C,1000,WARRANT,CALL,HK.01766
1125,HK.13853,万科麦银八一购A.C,1000,WARRANT,CALL,HK.02202
1126,HK.13854,中证瑞信七四购A.C,5000,WARRANT,CALL,HK.06030
1127,HK.13855,中交瑞信七十购A.C,10000,WARRANT,CALL,HK.01800
1128,HK.13856,华泰瑞信七六购A.C,2000,WARRANT,CALL,HK.06886
1129,HK.13858,银河摩通七六沽B.P,10000,WARRANT,PUT,HK.00027
1130,HK.13861,农行瑞银七七购A.C,1000,WARRANT,CALL,HK.01288
1131,HK.13863,海油法兴七十购B.C,1000,WARRANT,CALL,HK.00883
1132,HK.13864,紫金瑞银七四购A.C,2000,WARRANT,CALL,HK.02899
1133,HK.13865,银证高盛七四购A.C,500,WARRANT,CALL,HK.06881
1134,HK.13872,恒指摩通七五购E.C,10000,WARRANT,CALL,HK.800000
1135,HK.13875,中油法兴七甲购A.C,2000,WARRANT,CALL,HK.00857
1136,HK.13878,万科汇丰七乙购A.C,1000,WARRANT,CALL,HK.02202
1137,HK.13879,中企汇丰七乙购A.C,10000,WARRANT,CALL,HK.800100
1138,HK.13880,腾讯麦银七五沽D.P,1000,WARRANT,PUT,HK.00700
1139,HK.13881,长建法兴七五购A.C,10000,WARRANT,CALL,HK.01038
1140,HK.13882,中企汇丰七乙沽C.P,10000,WARRANT,PUT,HK.800100
1141,HK.13883,华源法兴七五购A.C,2000,WARRANT,CALL,HK.00958
1142,HK.13884,中寿麦银七甲购A.C,1000,WARRANT,CALL,HK.02628
1143,HK.13885,渣打法兴七五购A.C,500,WARRANT,CALL,HK.02888
1144,HK.13886,腾讯麦银七甲购C.C,1000,WARRANT,CALL,HK.00700
1145,HK.13887,腾讯法兴七十购D.C,10000,WARRANT,CALL,HK.00700
1146,HK.13888,南中法巴七八购B.C,200,WARRANT,CALL,HK.02822
1147,HK.13890,腾讯法巴七七购B.C,10000,WARRANT,CALL,HK.00700
1148,HK.13891,平安法巴七七购A.C,5000,WARRANT,CALL,HK.02318
1149,HK.13892,中移法巴七七购B.C,5000,WARRANT,CALL,HK.00941
1150,HK.13893,腾讯法巴七甲沽A.P,10000,WARRANT,PUT,HK.00700
1151,HK.13895,港铁麦银八三购A.C,5000,WARRANT,CALL,HK.00066
1152,HK.13897,港交瑞信七七购A.C,10000,WARRANT,CALL,HK.00388
1153,HK.13898,农行麦银七八沽B.P,1000,WARRANT,PUT,HK.01288
1154,HK.13899,中险麦银七乙购A.C,2000,WARRANT,CALL,HK.02328
1155,HK.13900,中化麦银七六沽A.P,2000,WARRANT,PUT,HK.00386
1156,HK.13903,恒指瑞银七四购C.C,10000,WARRANT,CALL,HK.800000
1157,HK.13904,吉利瑞银七六沽A.P,5000,WARRANT,PUT,HK.00175
1158,HK.13905,腾讯摩通七五购A.C,10000,WARRANT,CALL,HK.00700
1159,HK.13906,吉利摩通七五购A.C,5000,WARRANT,CALL,HK.00175
1160,HK.13907,李宁麦银九九购A.C,5000,WARRANT,CALL,HK.02331
1161,HK.13908,港铁麦银七九购A.C,5000,WARRANT,CALL,HK.00066
1162,HK.13909,海通瑞银八八购A.C,4000,WARRANT,CALL,HK.06837
1163,HK.13916,金沙瑞银七九购B.C,4000,WARRANT,CALL,HK.01928
1164,HK.13917,紫金瑞银七乙购A.C,2000,WARRANT,CALL,HK.02899
1165,HK.13918,吉利麦银七七购A.C,5000,WARRANT,CALL,HK.00175
1166,HK.13919,腾讯麦银七五购E.C,1000,WARRANT,CALL,HK.00700
1167,HK.13920,汇丰瑞银七八购C.C,4000,WARRANT,CALL,HK.00005
1168,HK.13922,恒H瑞银七乙购A.C,2000,WARRANT,CALL,HK.02828
1169,HK.13923,华地麦银七七沽A.P,20000,WARRANT,PUT,HK.01109
1170,HK.13924,长汽法兴七九购A.C,5000,WARRANT,CALL,HK.02333
1171,HK.13925,恒H法兴七五沽A.P,2000,WARRANT,PUT,HK.02828
1172,HK.13926,恒大瑞银八四购A.C,10000,WARRANT,CALL,HK.03333
1173,HK.13927,金沙瑞银七四购B.C,4000,WARRANT,CALL,HK.01928
1174,HK.13928,中移瑞银七四购B.C,5000,WARRANT,CALL,HK.00941
1175,HK.13929,吉利法兴八六购A.C,5000,WARRANT,CALL,HK.00175
1176,HK.13930,南中法兴七十购A.C,200,WARRANT,CALL,HK.02822
1177,HK.13931,中企法兴七八沽A.P,10000,WARRANT,PUT,HK.800100
1178,HK.13932,联想中银七五购A.C,2000,WARRANT,CALL,HK.00992
1179,HK.13933,长地中银七五购A.C,5000,WARRANT,CALL,HK.01113
1180,HK.13936,中移中银七五沽A.P,5000,WARRANT,PUT,HK.00941
1181,HK.13938,长和麦银七五购A.C,5000,WARRANT,CALL,HK.00001
1182,HK.13939,兖煤麦银七五购A.C,2000,WARRANT,CALL,HK.01171
1183,HK.13940,A中法兴七甲购A.C,100,WARRANT,CALL,HK.02823
1184,HK.13941,长汽麦银八甲购A.C,5000,WARRANT,CALL,HK.02333
1185,HK.13943,恒指瑞银七四沽D.P,10000,WARRANT,PUT,HK.800000
1186,HK.13944,盈富法兴八八购A.C,5000,WARRANT,CALL,HK.02800
1187,HK.13947,电能麦银七九沽A.P,5000,WARRANT,PUT,HK.00006
1188,HK.13948,友邦麦银七六购A.C,2000,WARRANT,CALL,HK.01299
1189,HK.13949,吉利瑞信七四购A.C,5000,WARRANT,CALL,HK.00175
1190,HK.13950,中行瑞信八一购A.C,1000,WARRANT,CALL,HK.03988
1191,HK.13952,吉利瑞信七四沽B.P,5000,WARRANT,PUT,HK.00175
1192,HK.13955,建行瑞信七九购A.C,1000,WARRANT,CALL,HK.00939
1193,HK.13956,中海瑞信七五购A.C,20000,WARRANT,CALL,HK.00688
1194,HK.13958,吉利瑞银七四购A.C,5000,WARRANT,CALL,HK.00175
1195,HK.13960,兖煤中银八九购A.C,2000,WARRANT,CALL,HK.01171
1196,HK.13962,长汽中银七九购A.C,5000,WARRANT,CALL,HK.02333
1197,HK.13963,吉利中银七五购A.C,5000,WARRANT,CALL,HK.00175
1198,HK.13964,广汽法兴七九购A.C,20000,WARRANT,CALL,HK.02238
1199,HK.13965,东风汇丰七乙购A.C,20000,WARRANT,CALL,HK.00489
1200,HK.13967,中油瑞信七十购A.C,2000,WARRANT,CALL,HK.00857
1201,HK.13968,长汽汇丰七八购A.C,5000,WARRANT,CALL,HK.02333
1202,HK.13975,长地瑞信七十购A.C,5000,WARRANT,CALL,HK.01113
1203,HK.13976,腾讯摩通七七购E.C,1000,WARRANT,CALL,HK.00700
1204,HK.13977,中化摩通七乙购A.C,2000,WARRANT,CALL,HK.00386
1205,HK.13979,神华麦银七乙购A.C,5000,WARRANT,CALL,HK.01088
1206,HK.13980,中寿麦银八四沽A.P,10000,WARRANT,PUT,HK.02628
1207,HK.13986,吉利摩通八乙购A.C,50000,WARRANT,CALL,HK.00175
1208,HK.13987,昆能摩通七甲购A.C,2000,WARRANT,CALL,HK.00135
1209,HK.13988,保协摩通七八购A.C,1000,WARRANT,CALL,HK.03800
1210,HK.13989,港交麦银七六购A.C,1000,WARRANT,CALL,HK.00388
1211,HK.13990,中建麦银七乙购A.C,20000,WARRANT,CALL,HK.03311
1212,HK.13991,夏三摩通七九购A.C,2000,WARRANT,CALL,HK.03188
1213,HK.13994,中移摩通七五购A.C,5000,WARRANT,CALL,HK.00941
1214,HK.13995,中银摩通七乙购A.C,5000,WARRANT,CALL,HK.02388
1215,HK.13996,中寿麦银八三购B.C,10000,WARRANT,CALL,HK.02628
1216,HK.13997,昆能法兴七甲购A.C,2000,WARRANT,CALL,HK.00135
1217,HK.13998,神华汇丰七十购A.C,5000,WARRANT,CALL,HK.01088
1218,HK.14000,南中麦银七五购A.C,200,WARRANT,CALL,HK.02822
1219,HK.14001,中银麦银七甲购A.C,500,WARRANT,CALL,HK.02388
1220,HK.14002,银河麦银七九购A.C,10000,WARRANT,CALL,HK.00027
1221,HK.14009,瑞声瑞信七十购B.C,50000,WARRANT,CALL,HK.02018
1222,HK.14010,夏三高盛七六购A.C,2000,WARRANT,CALL,HK.03188
1223,HK.14011,吉利高盛七九购A.C,5000,WARRANT,CALL,HK.00175
1224,HK.14012,长汽东亚八二购A.C,5000,WARRANT,CALL,HK.02333
1225,HK.14013,长汽摩通七九购A.C,5000,WARRANT,CALL,HK.02333
1226,HK.14014,恒大法兴八六购A.C,10000,WARRANT,CALL,HK.03333
1227,HK.14015,神华汇丰七九购A.C,5000,WARRANT,CALL,HK.01088
1228,HK.14017,吉利汇丰七五购A.C,5000,WARRANT,CALL,HK.00175
1229,HK.14018,中建瑞信七乙购A.C,2000,WARRANT,CALL,HK.03311
1230,HK.14019,国泰瑞信七五购A.C,1000,WARRANT,CALL,HK.00293
1231,HK.14021,中险法兴七甲购A.C,2000,WARRANT,CALL,HK.02328
1232,HK.14022,恒大法巴八五购A.C,10000,WARRANT,CALL,HK.03333
1233,HK.14023,融创法巴八十购A.C,10000,WARRANT,CALL,HK.01918
1234,HK.14024,中铝瑞信七五购A.C,2000,WARRANT,CALL,HK.02600
1235,HK.14025,恒安瑞信七五购A.C,5000,WARRANT,CALL,HK.01044
1236,HK.14026,比迪东亚八乙购B.C,5000,WARRANT,CALL,HK.01211
1237,HK.14027,吉利东亚八乙购A.C,50000,WARRANT,CALL,HK.00175
1238,HK.14028,瑞声摩通七十购A.C,50000,WARRANT,CALL,HK.02018
1239,HK.14031,中证法巴七乙购B.C,5000,WARRANT,CALL,HK.06030
1240,HK.14032,中寿瑞信七九购B.C,10000,WARRANT,CALL,HK.02628
1241,HK.14034,比迪海通八二购A.C,5000,WARRANT,CALL,HK.01211
1242,HK.14035,海通法巴七乙购A.C,400,WARRANT,CALL,HK.06837
1243,HK.14036,神华海通七九购A.C,5000,WARRANT,CALL,HK.01088
1244,HK.14037,农行法巴七乙购A.C,1000,WARRANT,CALL,HK.01288
1245,HK.14038,腾讯麦银七六购B.C,1000,WARRANT,CALL,HK.00700
1246,HK.14039,中寿麦银七五购B.C,1000,WARRANT,CALL,HK.02628
1247,HK.14040,海油麦银七甲购A.C,1000,WARRANT,CALL,HK.00883
1248,HK.14042,金沙麦银七七购B.C,4000,WARRANT,CALL,HK.01928
1249,HK.14043,华地法兴七六购A.C,20000,WARRANT,CALL,HK.01109
1250,HK.14044,神华法兴七乙购A.C,5000,WARRANT,CALL,HK.01088
1251,HK.14045,恒指法巴八六购A.C,10000,WARRANT,CALL,HK.800000
1252,HK.14046,恒安法兴七九购A.C,5000,WARRANT,CALL,HK.01044
1253,HK.14047,中寿摩通七甲购B.C,10000,WARRANT,CALL,HK.02628
1254,HK.14049,中化摩通七五购A.C,2000,WARRANT,CALL,HK.00386
1255,HK.14050,恒指法巴八二沽A.P,10000,WARRANT,PUT,HK.800000
1256,HK.14052,创维麦银八三购A.C,2000,WARRANT,CALL,HK.00751
1257,HK.14055,中铝麦银七六购A.C,2000,WARRANT,CALL,HK.02600
1258,HK.14057,中海法兴七六购A.C,2000,WARRANT,CALL,HK.00688
1259,HK.14059,保协瑞信七八购A.C,1000,WARRANT,CALL,HK.03800
1260,HK.14060,株车瑞信七五购A.C,1000,WARRANT,CALL,HK.03898
1261,HK.14061,长和瑞信七五购A.C,5000,WARRANT,CALL,HK.00001
1262,HK.14062,恒大法兴八五购A.C,10000,WARRANT,CALL,HK.03333
1263,HK.14063,万洲摩通八乙购A.C,5000,WARRANT,CALL,HK.00288
1264,HK.14064,百丽摩通九六购B.C,10000,WARRANT,CALL,HK.01880
1265,HK.14067,洋保摩通七五购A.C,2000,WARRANT,CALL,HK.02601
1266,HK.14068,A中瑞银七八购A.C,100,WARRANT,CALL,HK.02823
1267,HK.14069,平安摩通七五购B.C,5000,WARRANT,CALL,HK.02318
1268,HK.14071,南中摩通八十购A.C,2000,WARRANT,CALL,HK.02822
1269,HK.14072,港交中银七七购B.C,10000,WARRANT,CALL,HK.00388
1270,HK.14073,中寿中银七乙购A.C,10000,WARRANT,CALL,HK.02628
1271,HK.14074,友邦法兴七六购B.C,2000,WARRANT,CALL,HK.01299
1272,HK.14075,腾讯麦银九二购A.C,10000,WARRANT,CALL,HK.00700
1273,HK.14076,A中摩通八十购A.C,1000,WARRANT,CALL,HK.02823
1274,HK.14077,南中瑞银七八购A.C,200,WARRANT,CALL,HK.02822
1275,HK.14078,夏三瑞银七八购A.C,2000,WARRANT,CALL,HK.03188
1276,HK.14079,瑞声瑞银八二购A.C,5000,WARRANT,CALL,HK.02018
1277,HK.14080,恒地瑞信七乙购A.C,10000,WARRANT,CALL,HK.00012
1278,HK.14082,友邦汇丰七五购A.C,2000,WARRANT,CALL,HK.01299
1279,HK.14084,金沙瑞银七六购A.C,4000,WARRANT,CALL,HK.01928
1280,HK.14085,友邦麦银七六购B.C,2000,WARRANT,CALL,HK.01299
1281,HK.14086,港交麦银九六购A.C,10000,WARRANT,CALL,HK.00388
1282,HK.14087,A中摩通七九购A.C,100,WARRANT,CALL,HK.02823
1283,HK.14089,长和摩通七六购A.C,5000,WARRANT,CALL,HK.00001
1284,HK.14091,南中法兴七五购A.C,200,WARRANT,CALL,HK.02822
1285,HK.14092,南中摩通七八购A.C,200,WARRANT,CALL,HK.02822
1286,HK.14093,恒H法兴七六购A.C,2000,WARRANT,CALL,HK.02828
1287,HK.14095,中移中银七十购A.C,5000,WARRANT,CALL,HK.00941
1288,HK.14096,A中法兴七六购A.C,100,WARRANT,CALL,HK.02823
1289,HK.14098,中银瑞信七乙购A.C,5000,WARRANT,CALL,HK.02388
1290,HK.14099,华地瑞信七七购A.C,20000,WARRANT,CALL,HK.01109
1291,HK.14101,南中麦银七甲购A.C,200,WARRANT,CALL,HK.02822
1292,HK.14102,中化海通七甲购A.C,2000,WARRANT,CALL,HK.00386
1293,HK.14103,腾讯高盛七五购B.C,10000,WARRANT,CALL,HK.00700
1294,HK.14104,恒指高盛七五购A.C,10000,WARRANT,CALL,HK.800000
1295,HK.14105,恒指高盛七四沽B.P,10000,WARRANT,PUT,HK.800000
1296,HK.14106,长地法兴七七购A.C,5000,WARRANT,CALL,HK.01113
1297,HK.14107,中联海通七九购A.C,2000,WARRANT,CALL,HK.00762
1298,HK.14108,中油海通七九购A.C,2000,WARRANT,CALL,HK.00857
1299,HK.14109,海油海通七七购B.C,1000,WARRANT,CALL,HK.00883
1300,HK.14110,中煤法兴七七购A.C,1000,WARRANT,CALL,HK.01898
1301,HK.14111,汇丰麦银七甲购A.C,4000,WARRANT,CALL,HK.00005
1302,HK.14112,建行海通七乙购A.C,1000,WARRANT,CALL,HK.00939
1303,HK.14113,恒大海通八四购A.C,10000,WARRANT,CALL,HK.03333
1304,HK.14115,中行海通八一购A.C,1000,WARRANT,CALL,HK.03988
1305,HK.14118,南中海通八三购A.C,200,WARRANT,CALL,HK.02822
1306,HK.14119,南中海通七七购A.C,200,WARRANT,CALL,HK.02822
1307,HK.14120,长和摩通七七购A.C,50000,WARRANT,CALL,HK.00001
1308,HK.14121,国信麦银七甲购A.C,2000,WARRANT,CALL,HK.00728
1309,HK.14122,中信麦银七乙购A.C,1000,WARRANT,CALL,HK.00267
1310,HK.14123,神华摩通七甲购A.C,5000,WARRANT,CALL,HK.01088
1311,HK.14124,A中海通七八购A.C,100,WARRANT,CALL,HK.02823
1312,HK.14125,中企摩通七八沽A.P,10000,WARRANT,PUT,HK.800100
1313,HK.14127,中银法兴八一购A.C,5000,WARRANT,CALL,HK.02388
1314,HK.14128,恒指法兴七四购D.C,10000,WARRANT,CALL,HK.800000
1315,HK.14129,腾讯汇丰七五购C.C,10000,WARRANT,CALL,HK.00700
1316,HK.14130,中化汇丰七六购A.C,2000,WARRANT,CALL,HK.00386
1317,HK.14131,A中海通八三购A.C,100,WARRANT,CALL,HK.02823
1318,HK.14132,中企汇丰七八沽A.P,10000,WARRANT,PUT,HK.800100
1319,HK.14135,信达渣打七乙购A.C,10000,WARRANT,CALL,HK.01359
1320,HK.14136,中移汇丰七六购B.C,5000,WARRANT,CALL,HK.00941
1321,HK.14137,恒指汇丰七四沽C.P,10000,WARRANT,PUT,HK.800000
1322,HK.14138,中芯麦银九四购B.C,500,WARRANT,CALL,HK.00981
1323,HK.14139,渣打麦银七七购B.C,500,WARRANT,CALL,HK.02888
1324,HK.14140,夏三法兴七七购A.C,2000,WARRANT,CALL,HK.03188
1325,HK.14144,渣打瑞银七五购A.C,500,WARRANT,CALL,HK.02888
1326,HK.14145,新濠摩通七乙购A.C,10000,WARRANT,CALL,HK.00200
1327,HK.14146,中海高盛七四购A.C,20000,WARRANT,CALL,HK.00688
1328,HK.14147,信达法巴七五购A.C,1000,WARRANT,CALL,HK.01359
1329,HK.14148,A中高盛七五购A.C,100,WARRANT,CALL,HK.02823
1330,HK.14149,海油瑞银八五购B.C,10000,WARRANT,CALL,HK.00883
1331,HK.14152,腾讯瑞信七五购A.C,10000,WARRANT,CALL,HK.00700
1332,HK.14154,腾讯海通七七购B.C,1000,WARRANT,CALL,HK.00700
1333,HK.14155,吉利麦银七五沽A.P,5000,WARRANT,PUT,HK.00175
1334,HK.14156,腾讯麦银七六购C.C,1000,WARRANT,CALL,HK.00700
1335,HK.14157,金隅汇丰八乙购A.C,10000,WARRANT,CALL,HK.02009
1336,HK.14158,港交汇丰七六购A.C,10000,WARRANT,CALL,HK.00388
1337,HK.14159,港交汇丰七九沽C.P,10000,WARRANT,PUT,HK.00388
1338,HK.14160,腾讯汇丰七十沽A.P,10000,WARRANT,PUT,HK.00700
1339,HK.14161,平安汇丰七八购A.C,5000,WARRANT,CALL,HK.02318
1340,HK.14162,中化麦银七八购A.C,2000,WARRANT,CALL,HK.00386
1341,HK.14163,长汽汇丰七六购A.C,500,WARRANT,CALL,HK.02333
1342,HK.14165,中移法兴七七沽B.P,5000,WARRANT,PUT,HK.00941
1343,HK.14166,平安汇丰七十购A.C,5000,WARRANT,CALL,HK.02318
1344,HK.14167,吉利法兴七十购A.C,5000,WARRANT,CALL,HK.00175
1345,HK.14170,旺旺麦银八一购A.C,1000,WARRANT,CALL,HK.00151
1346,HK.14171,南中瑞银八九购A.C,2000,WARRANT,CALL,HK.02822
1347,HK.14173,中移汇丰七十购A.C,5000,WARRANT,CALL,HK.00941
1348,HK.14174,恒安麦银八三购A.C,5000,WARRANT,CALL,HK.01044
1349,HK.14175,恒指汇丰七十购B.C,10000,WARRANT,CALL,HK.800000
1350,HK.14176,中寿麦银八七购A.C,10000,WARRANT,CALL,HK.02628
1351,HK.14177,中信麦银七乙购B.C,1000,WARRANT,CALL,HK.00267
1352,HK.14178,中油高盛七四购A.C,2000,WARRANT,CALL,HK.00857
1353,HK.14179,电盈瑞信七五购A.C,1000,WARRANT,CALL,HK.00008
1354,HK.14182,港交麦银七甲购B.C,1000,WARRANT,CALL,HK.00388
1355,HK.14183,渣打瑞银七五购B.C,500,WARRANT,CALL,HK.02888
1356,HK.14184,腾讯瑞银七五购A.C,10000,WARRANT,CALL,HK.00700
1357,HK.14186,中兴海通七九购A.C,2000,WARRANT,CALL,HK.00763
1358,HK.14188,华福海通七六购A.C,2000,WARRANT,CALL,HK.00816
1359,HK.14189,广药海通七六购A.C,20000,WARRANT,CALL,HK.00874
1360,HK.14190,凤医海通七六购A.C,5000,WARRANT,CALL,HK.01515
1361,HK.14192,周福海通八乙购A.C,2000,WARRANT,CALL,HK.01929
1362,HK.14193,海尔麦银八三购A.C,10000,WARRANT,CALL,HK.01169
1363,HK.14194,动向海通七八购A.C,1000,WARRANT,CALL,HK.03818
1364,HK.14195,新保麦银八三购A.C,1000,WARRANT,CALL,HK.01336
1365,HK.14198,中移海通七五购A.C,5000,WARRANT,CALL,HK.00941
1366,HK.14200,京机麦银八八购A.C,20000,WARRANT,CALL,HK.00694
1367,HK.14202,腾讯海通七甲购B.C,10000,WARRANT,CALL,HK.00700
1368,HK.14204,新发法兴七六购A.C,1000,WARRANT,CALL,HK.00017
1369,HK.14206,中行汇丰七九购A.C,1000,WARRANT,CALL,HK.03988
1370,HK.14207,中银汇丰七乙购A.C,5000,WARRANT,CALL,HK.02388
1371,HK.14208,中移瑞信七十购B.C,5000,WARRANT,CALL,HK.00941
1372,HK.14209,盈富海通七乙购A.C,5000,WARRANT,CALL,HK.02800
1373,HK.14210,长地法兴七五购A.C,5000,WARRANT,CALL,HK.01113
1374,HK.14211,新地法兴七六购A.C,10000,WARRANT,CALL,HK.00016
1375,HK.14212,新地法兴七六沽B.P,10000,WARRANT,PUT,HK.00016
1376,HK.14214,广药麦银七九购A.C,20000,WARRANT,CALL,HK.00874
1377,HK.14216,中兴麦银七甲购A.C,2000,WARRANT,CALL,HK.00763
1378,HK.14217,汇丰瑞信七八购C.C,4000,WARRANT,CALL,HK.00005
1379,HK.14218,新地瑞信七四购A.C,10000,WARRANT,CALL,HK.00016
1380,HK.14219,新发瑞信七五购A.C,1000,WARRANT,CALL,HK.00017
1381,HK.14220,腾讯瑞信七甲购B.C,10000,WARRANT,CALL,HK.00700
1382,HK.14221,新发瑞信七八购A.C,1000,WARRANT,CALL,HK.00017
1383,HK.14222,神华瑞信七十购A.C,5000,WARRANT,CALL,HK.01088
1384,HK.14225,新地瑞银七五购A.C,10000,WARRANT,CALL,HK.00016
1385,HK.14226,中海瑞银七五购A.C,20000,WARRANT,CALL,HK.00688
1386,HK.14228,中寿高盛七八购A.C,10000,WARRANT,CALL,HK.02628
1387,HK.14230,中信渣打七乙购A.C,1000,WARRANT,CALL,HK.00267
1388,HK.14231,恒地摩通七七购A.C,10000,WARRANT,CALL,HK.00012
1389,HK.14232,兖煤瑞信七甲购A.C,2000,WARRANT,CALL,HK.01171
1390,HK.14233,新地摩通七五购A.C,10000,WARRANT,CALL,HK.00016
1391,HK.14234,新发摩通七七购A.C,1000,WARRANT,CALL,HK.00017
1392,HK.14235,中兴摩通七乙购A.C,2000,WARRANT,CALL,HK.00763
1393,HK.14236,恒指瑞银七五购B.C,10000,WARRANT,CALL,HK.800000
1394,HK.14237,恒指瑞银七六购A.C,10000,WARRANT,CALL,HK.800000
1395,HK.14238,腾讯法兴八四沽A.P,10000,WARRANT,PUT,HK.00700
1396,HK.14239,腾讯法兴七甲沽C.P,10000,WARRANT,PUT,HK.00700
1397,HK.14240,A中法巴七八购A.C,100,WARRANT,CALL,HK.02823
1398,HK.14241,平安法巴七十购A.C,5000,WARRANT,CALL,HK.02318
1399,HK.14242,中寿法巴七十购A.C,10000,WARRANT,CALL,HK.02628
1400,HK.14243,中移法巴七十购A.C,5000,WARRANT,CALL,HK.00941
1401,HK.14244,中移麦银七六购B.C,5000,WARRANT,CALL,HK.00941
1402,HK.14245,港交麦银七六购B.C,1000,WARRANT,CALL,HK.00388
1403,HK.14246,新地汇丰七五购A.C,10000,WARRANT,CALL,HK.00016
1404,HK.14248,中兴瑞信七十购A.C,2000,WARRANT,CALL,HK.00763
1405,HK.14250,中证麦银七九购A.C,5000,WARRANT,CALL,HK.06030
1406,HK.14252,恒地麦银七十购A.C,10000,WARRANT,CALL,HK.00012
1407,HK.14253,万洲瑞信七五购A.C,500,WARRANT,CALL,HK.00288
1408,HK.14254,恒指汇丰七四购D.C,10000,WARRANT,CALL,HK.800000
1409,HK.14255,金隅摩通八乙购A.C,1000,WARRANT,CALL,HK.02009
1410,HK.14256,港交高盛八一购A.C,10000,WARRANT,CALL,HK.00388
1411,HK.14258,友邦法兴七六购C.C,2000,WARRANT,CALL,HK.01299
1412,HK.14259,中移高盛七七购D.C,5000,WARRANT,CALL,HK.00941
1413,HK.14260,汇丰高盛七九购C.C,4000,WARRANT,CALL,HK.00005
1414,HK.14261,信行法兴七七购A.C,1000,WARRANT,CALL,HK.00998
1415,HK.14262,恒指法兴七五沽C.P,10000,WARRANT,PUT,HK.800000
1416,HK.14263,恒指瑞银七五沽C.P,10000,WARRANT,PUT,HK.800000
1417,HK.14264,腾讯高盛七八购D.C,10000,WARRANT,CALL,HK.00700
1418,HK.14265,中移瑞银七五购A.C,5000,WARRANT,CALL,HK.00941
1419,HK.14266,友邦瑞银七六购A.C,2000,WARRANT,CALL,HK.01299
1420,HK.14267,南中瑞银七五购A.C,200,WARRANT,CALL,HK.02822
1421,HK.14269,汇丰高盛七八购B.C,4000,WARRANT,CALL,HK.00005
1422,HK.14270,工行高盛七九购A.C,1000,WARRANT,CALL,HK.01398
1423,HK.14272,恒指摩通七六购C.C,10000,WARRANT,CALL,HK.800000
1424,HK.14274,中行高盛七九购C.C,1000,WARRANT,CALL,HK.03988
1425,HK.14275,腾讯高盛七四购B.C,10000,WARRANT,CALL,HK.00700
1426,HK.14276,恒指摩通七七购A.C,10000,WARRANT,CALL,HK.800000
1427,HK.14277,友邦摩通七六购A.C,2000,WARRANT,CALL,HK.01299
1428,HK.14278,恒指高盛八三购A.C,10000,WARRANT,CALL,HK.800000
1429,HK.14280,中寿摩通七乙购B.C,10000,WARRANT,CALL,HK.02628
1430,HK.14282,恒指高盛七十购B.C,10000,WARRANT,CALL,HK.800000
1431,HK.14283,恒指高盛七八沽F.P,10000,WARRANT,PUT,HK.800000
1432,HK.14284,平安摩通七六购C.C,5000,WARRANT,CALL,HK.02318
1433,HK.14285,渣打摩通七六购B.C,500,WARRANT,CALL,HK.02888
1434,HK.14286,长和法兴七七购A.C,50000,WARRANT,CALL,HK.00001
1435,HK.14287,海油摩通七五购B.C,1000,WARRANT,CALL,HK.00883
1436,HK.14288,海通法兴七乙购A.C,400,WARRANT,CALL,HK.06837
1437,HK.14290,长地摩通七五购A.C,5000,WARRANT,CALL,HK.01113
